anime_id,title,format,episodes,duration,status,genres,average_score,popularity,studios
21079,Takamiya Nasuno Desu!,TV_SHORT,12,2,FINISHED,Comedy,63,5312,"Earth Star Entertainment, Millepensee"
20444,Teekyuu 3,TV_SHORT,12,2,FINISHED,"Comedy, Sports",66,10267,"MAPPA, Earth Star Entertainment, DAX Production, Millepensee"
20833,Teekyuu 4,TV_SHORT,12,2,FINISHED,"Comedy, Slice of Life, Sports",66,8945,"Earth Star Entertainment, Millepensee, DAX Production"
21136,Teekyuu 5,TV_SHORT,12,2,FINISHED,"Comedy, Sports",66,8040,Millepensee
21301,Teekyuu 6,TV_SHORT,12,2,FINISHED,"Comedy, Sports",65,7309,Millepensee
21513,Teekyuu 7,TV_SHORT,12,2,FINISHED,"Comedy, Sports",66,7010,Millepensee
21896,Teekyuu 8,TV_SHORT,12,2,FINISHED,"Comedy, Sports",66,6598,Millepensee
98566,Teekyuu 9,TV_SHORT,12,3,FINISHED,"Comedy, Sports",66,6240,Millepensee
16870,The Last: Naruto the Movie,MOVIE,1,112,FINISHED,"Action, Romance",76,131543,"Studio Pierrot, TV Tokyo"
11531,UN-GO MOVIE,MOVIE,1,48,FINISHED,"Mystery, Supernatural",72,8393,"bones, Sentai Filmworks"
100791,Yuki Yuna is a Hero: The Washio Sumi Chapter,TV,6,24,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Slice of Life",76,15327,"Studio Gokumi, Flying Ship Studio"
97769,Yuki Yuna is a Hero: The Hero Chapter,TV,6,24,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Slice of Life",76,15092,Studio Gokumi
98344,"Yuyushiki OVA: Komarasetari, Komarasaretari",OVA,1,28,FINISHED,"Comedy, Slice of Life",72,5127,Kinema Citrus
101925,Gintama.: Silver Soul Arc - Second Half War,TV,14,24,FINISHED,"Action, Comedy, Drama, Sci-Fi",87,52702,"Bandai Namco Pictures, Aniplex"
21288,Monster Strike the Animation,ONA,51,11,FINISHED,"Action, Comedy, Fantasy, Sci-Fi",59,6175,"Studio Hibari, Ultra Super Pictures, XFLAG PICTURES"
100085,Seven Senses of the Re'Union,TV,12,24,FINISHED,"Action, Drama, Fantasy, Romance, Sci-Fi",56,37722,Lerche
98034,The Disastrous Life of Saiki K. Season 2,TV,24,24,FINISHED,"Comedy, Slice of Life, Supernatural",83,174376,"J.C.STAFF, EGG FIRM"
97757,Fate/kaleid liner Prisma☆Illya: Vow in the Snow,MOVIE,1,89,FINISHED,"Action, Drama, Fantasy, Psychological",78,29824,SILVER LINK.
101302,Dragon Ball Super: Broly,MOVIE,1,100,FINISHED,"Action, Adventure, Fantasy, Sci-Fi",81,113095,"Toei Animation, Funimation, Manga Entertainment, Madman Entertainment"
97995,YU-NO: A Girl Who Chants Love at the Bound of This World,TV,26,24,FINISHED,"Action, Adventure, Drama, Sci-Fi",61,44467,"feel., Genco, MAGES."
108040,RADIANT Season 2,TV,21,24,FINISHED,"Action, Adventure, Comedy, Fantasy",74,29430,Lerche
105081,Wasteful Days of High School Girls,TV,12,24,FINISHED,"Comedy, Slice of Life",74,41644,"Passione, Sentai Filmworks"
106625,HAIKYU!! TO THE TOP,TV,13,24,FINISHED,"Comedy, Drama, Sports",83,274725,Production I.G
107420,Infinite Dendrogram,TV,13,24,FINISHED,"Action, Adventure, Fantasy",59,53386,NAZ
101166,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,MOVIE,1,82,FINISHED,"Action, Adventure, Comedy, Fantasy, Romance",73,65905,"J.C.STAFF, Warner Bros. Japan, Hakuhodo DY Music & Pictures, SB Creative, Genco, KLOCKWORX, Movic, FuRyu, GREE, EGG FIRM"
114043,Food Wars! The Fifth Plate,TV,13,24,FINISHED,"Comedy, Drama, Ecchi",71,139038,"J.C.STAFF, Lantis, Sentai Filmworks"
116006,The God of High School,TV,13,24,FINISHED,"Action, Fantasy",69,277939,"MAPPA, Crunchyroll, Line Webtoon"
113538,HAIKYU!! TO THE TOP Part 2,TV,12,24,FINISHED,"Comedy, Drama, Sports",85,237582,"Production I.G, Rakuonsha"
108631,Cells at Work!!,TV,8,24,FINISHED,"Action, Comedy, Sci-Fi",72,86565,"David Production, Magic Capsule, Aniplex, Kodansha, Aniplex of America"
117533,Cells at Work! CODE BLACK,TV,13,24,FINISHED,"Action, Drama, Sci-Fi",73,62921,"LIDENFILMS, Aniplex, TOKYO MX, Kodansha, NetEase"
126791,Full Dive: This Ultimate Next-Gen Full Dive RPG Is Even Shittier than Real Life!,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Fantasy, Romance",62,75911,"ENGI, KADOKAWA, Bit grooove promotion"
116741,The Slime Diaries,TV,12,24,FINISHED,"Adventure, Comedy, Fantasy, Slice of Life",74,91096,"8-bit, Kodansha, BS11, Bandai Namco Arts, Lantis, Sony Music Solutions, ADK Marketing Solutions, BANDAI SPIRITS, Micro Magazine Sha"
127366,I'm Standing on a Million Lives Season 2,TV,12,24,FINISHED,"Action, Drama, Fantasy",66,47729,Maho Film
122441,Peach Boy Riverside,TV,12,24,FINISHED,"Adventure, Fantasy",60,56731,"Asahi Production, Kodansha, BS Nippon, Sotsu, AQUA ARIS, KLOCKWORX, Toei Agency, Toy's Factory, VAP, GREE, TOKYO MX, Exa International, A3"
129068,"The Fruit of Evolution: Before I Knew It, My Life Had It Made",TV,12,24,FINISHED,"Adventure, Comedy, Fantasy, Romance",59,63384,"Children's Playground Entertainment, Hotline, feel., Glovision"
112716,Muv-Luv Alternative,TV,12,23,FINISHED,"Action, Drama, Mecha, Romance, Sci-Fi",55,15057,"Fuji TV, Graphinica, Yumeta Company, FLAGSHIP LINE, Crunchyroll, Bandai Namco Arts, aNCHOR, BS Fuji, Avex Pictures, Dentsu, Tencent"
137309,Digimon Ghost Game,TV,67,23,FINISHED,"Action, Adventure, Fantasy, Horror, Mystery, Sci-Fi",66,8278,"Toei Animation, Fuji TV, Yomiko Advertising"
117002,Magia Record: Puella Magi Madoka Magica Side Story Season 2 -The Eve of Awakening-,TV,8,24,FINISHED,"Drama, Mahou Shoujo, Mystery, Psychological, Thriller",69,22606,"Shaft, Aniplex, Houbunsha, f4samurai, Aniplex of America"
142985,Muv-Luv Alternative Season 2,TV,12,23,FINISHED,"Action, Drama, Mecha, Sci-Fi",63,5922,"FLAGSHIP LINE, Graphinica, Yumeta Company, Avex Pictures, Fuji TV, Crunchyroll, Tencent, BS Fuji, Dentsu, Bandai Namco Music Live, aNCHOR"
140830,BIRDIE WING -Golf Girls' Story-,TV,13,24,FINISHED,"Drama, Slice of Life, Sports",73,26310,"Bandai Namco Pictures, TV Tokyo, HTC, Bandai, Bandai Namco Music Live, BANDAI SPIRITS, ADK Marketing Solutions, Q-Tec"
151606,BIRDIE WING -Golf Girls’ Story- Season 2,TV,12,24,FINISHED,"Drama, Sports",74,13488,"Bandai Namco Pictures, TV Tokyo, HTC, Bandai, Bandai Namco Music Live, BANDAI SPIRITS, ADK Marketing Solutions, Q-Tec"
141774,Ya Boy Kongming!,TV,12,24,FINISHED,"Comedy, Drama, Music, Supernatural",80,97973,"P.A.WORKS, DMM pictures, Mainichi Broadcasting System, Avex Pictures, Kodansha, Sentai Filmworks"
142853,Tokyo Revengers Season 2,TV,13,24,FINISHED,"Action, Drama, Romance, Supernatural",75,128936,"Pony Canyon, LIDENFILMS, Kodansha, Sammy, AT-X, Mainichi Broadcasting System, Ultra Super Pictures, Studio Mausu"
141949,"More than a Married Couple, but Not Lovers.",TV,12,24,FINISHED,"Comedy, Drama, Ecchi, Romance",76,131515,"KADOKAWA, studio MOTHER, AT-X, Bandai Namco Music Live, Sun Television, KLOCKWORX, Exa International"
110446,GIBIATE,TV,12,25,FINISHED,"Action, Horror",32,20160,"l-a-unch・BOX, Crunchyroll, Studio elle"
134252,Life With an Ordinary Guy Who Reincarnated Into a Total Fantasy Knockout,TV,12,24,FINISHED,"Adventure, Comedy, Fantasy, Romance",70,57779,"OLM, Bushiroad, Cygames, Bit grooove promotion, bilibili, TV Tokyo"
156001,Em-Shade! Shorts,ONA,17,2,FINISHED,"Comedy, Fantasy",69,7307,"Studio PuYUKAI, KADOKAWA"
140999,Sword Art Online the Movie -Progressive- Scherzo of Deep Night,MOVIE,1,100,FINISHED,"Action, Adventure, Fantasy, Romance",76,54788,"Aniplex, A-1 Pictures, Straight Edge, Sonilude, EGG FIRM, Bandai Namco Entertainment, KADOKAWA"
143866,Bottom-Tier Character Tomozaki 2nd Stage,TV,13,24,FINISHED,"Comedy, Drama, Romance, Slice of Life",70,47908,"Happinet Phantom Studios, project No.9, Dream Shift, Asmik Ace, Pony Canyon, YOMIURI BRAND STUDIO, BS11, arma bianca, AT-X, KLOCKWORX, TOKYO MX, Bit grooove promotion, Bergamo"
151970,Shangri-La Frontier,TV,25,26,FINISHED,"Action, Adventure, Comedy, Fantasy, Sci-Fi",80,153068,"C2C, Kodansha"
169750,Shangri-La Frontier Mini Anime,ONA,9,2,FINISHED,"Comedy, Fantasy",61,1653,
169929,Em-Shade! Shorts Season 2,TV_SHORT,12,2,FINISHED,"Comedy, Fantasy",70,4276,"Studio PuYUKAI, KADOKAWA"
153406,Tower of God Season 2,TV,26,24,FINISHED,"Action, Adventure, Drama, Fantasy, Mystery",66,109327,"Crunchyroll, Bandai Namco Filmworks, The Answer Studio, LINE Digital Frontier, Sola Entertainment"
131863,"Liar, Liar",TV,12,24,FINISHED,"Psychological, Romance",61,58997,"GEEKTOYS, CyberAgent, KADOKAWA, Shouchiku, GEEK PICTURES, TOKYO MX, BS Asahi, qooop, Bushiroad Move"
170083,Dragon Ball DAIMA,TV,20,24,FINISHED,"Action, Adventure",75,52435,"Toei Animation, Shueisha, Fuji TV"
137310,Digimon Adventure 02 The Beginning,MOVIE,1,80,FINISHED,"Action, Adventure, Drama, Fantasy, Sci-Fi",67,4903,"Toei Animation, Yumeta Company"
2398,Digimon Adventure 02: Revenge of Diaboromon,MOVIE,1,30,FINISHED,"Action, Adventure, Comedy, Drama, Sci-Fi",70,11886,"Toei Animation, Bandai"
158539,Lookism,ONA,8,24,FINISHED,"Action, Comedy, Drama, Supernatural",72,43246,"Netflix, Studio Mir"
100484,Thunderbolt Fantasy: The Sword of Life and Death,MOVIE,1,75,FINISHED,"Action, Fantasy",76,1576,"Good Smile Company, Nitroplus, Pili International Multimedia"
20485,Encouragement of Climb Season 2,TV_SHORT,24,14,FINISHED,"Adventure, Comedy, Slice of Life",75,14520,"Earth Star Entertainment, 8-bit, TOKYO MX, Good Smile Company, Radio Osaka, Jinnan Studio, Ashisuto, Yomiuri TV Enterprise, TSUTAYA"
100556,Miss Caretaker of Sunohara-sou,TV,12,24,FINISHED,"Comedy, Ecchi, Slice of Life",64,43031,SILVER LINK.
104198,Is the Order a Rabbit? BLOOM,TV,12,25,FINISHED,"Comedy, Slice of Life",78,21422,"Encourage Films, Houbunsha, NBCUniversal Entertainment Japan, I0plus, Frontier Works, Hakuhodo DY Music & Pictures, AT-X, Ray, Bushiroad, Sentai Filmworks"
122292,Yuki Yuna is a Hero: The Great Mankai Chapter,TV,12,24,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological",73,9952,"Studio Gokumi, Pony Canyon, DAX Production, Mainichi Broadcasting System, Flying Ship Studio"
145260,Black Summoner,TV,12,24,FINISHED,"Action, Adventure, Fantasy",69,80185,"Satelight, bilibili, OVERLAP, Docomo Anime Store, flying DOG, Bushiroad Move, Bushiroad Creative"
146954,"The Fruit of Evolution: Before I Knew It, My Life Had It Made Season 2",TV,12,24,FINISHED,"Action, Comedy, Fantasy, Romance",54,37633,"Hotline, bilibili, Futabasha, Docomo Anime Store, TV Tokyo, Horipro, KLOCKWORX, Bushiroad Move"
142193,Reborn to Master the Blade: From Hero-King to Extraordinary Squire,TV,12,24,FINISHED,"Action, Adventure, Comedy, Fantasy",65,54207,"Studio Comet, MediaNet, Nippon Columbia, Hobby Japan, My Theater D.D., MUSE, CTW, KLOCKWORX, Bit grooove promotion, AQUA ARIS"
142684,Gridman Universe,MOVIE,1,118,FINISHED,"Action, Mecha, Romance, Sci-Fi",81,17836,"TRIGGER, Tsuburaya Productions, Pony Canyon"
146953,Masamune-kun's Revenge R,TV,12,24,FINISHED,"Comedy, Romance, Slice of Life",72,73633,"FuRyu, SILVER LINK., Crunchyroll, Ichijinsha, AT-X, Bandai Namco Music Live, Lawson Entertainment, TOKYO MX, KLOCKWORX, BS Fuji"
142877,Rurouni Kenshin (2023),TV,24,23,FINISHED,"Action, Drama, Romance",74,54509,"LIDENFILMS, Aniplex, Shueisha, Fuji TV, Dentsu, Animax Broadcast Japan"
147571,In Another World With My Smartphone 2,TV,12,24,FINISHED,"Adventure, Comedy, Fantasy, Romance",62,51769,"J.C.STAFF, Pony Canyon, MediaNet, Asmik Ace, Hobby Japan, Sotsu, CTW, AT-X, 81 Produce, KADOKAWA, ENGI"
158990,SSSS.GRIDMAN Movie,MOVIE,1,118,FINISHED,"Action, Mecha, Sci-Fi",65,2936,"TRIGGER, Tsuburaya Productions"
158991,SSSS.DYNAZENON Grand Episode,MOVIE,1,121,FINISHED,"Action, Mecha, Sci-Fi",61,2578,"TRIGGER, Tsuburaya Productions"
122808,Princess Connect! Re:Dive Season 2,TV,12,24,FINISHED,"Action, Adventure, Comedy, Fantasy",77,41058,"CygamesPictures, Cygames, WOWOW, TOKYO MX, BS11, Nippon Columbia"
130588,The Misfit of Demon King Academy Ⅱ: History's Strongest Demon King Reincarnates and Goes to School with His Descendants,TV,12,24,FINISHED,"Action, Fantasy",68,122102,"SILVER LINK., Aniplex, KADOKAWA, AT-X, BS11, Docomo Anime Store, TOKYO MX, Yomiuri TV, Movic, Contents Seed, Q-Tec, Medicos Entertainment, ADK Marketing Solutions"
137281,Aharen-san wa Hakarenai,TV,12,24,FINISHED,"Comedy, Romance, Slice of Life",71,114757,"Felix Film, bilibili"
10447,Aquarion EVOL,TV,26,24,FINISHED,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",67,18089,"Satelight, Funimation, Media Factory, Bandai, 8-bit"
104368,Asobi Asobase Specials,SPECIAL,2,6,FINISHED,Comedy,74,15696,Lerche
104170,Asobi Asobase -workshop of fun- OVA,OVA,1,13,FINISHED,"Comedy, Slice of Life",74,17684,Lerche
108815,Avengers Confidential: Black Widow & Punisher,MOVIE,1,82,FINISHED,"Action, Adventure, Sci-Fi",56,1347,"MADHOUSE, Marvel Entertainment"
16211,Bakumatsu Gijinden Roman,TV,12,23,FINISHED,Fantasy,56,2699,"TMS Entertainment, Nippon Columbia"
1669,Beyblade V-Force,TV,51,21,FINISHED,"Action, Adventure, Comedy, Sci-Fi, Sports",64,13327,"d-rights, Heewon Entertainment, Nippon Animation, Discotek, Synergy Japan, Seoul Animation"
4094,Batman: Gotham Knight,OVA,6,12,FINISHED,"Action, Adventure",64,6710,"Bee Train, Production I.G, MADHOUSE, Horipro, Warner Bros. Japan, Studio 4°C"
1498,Black Blood Brothers,TV,12,25,FINISHED,"Action, Comedy, Fantasy, Supernatural",66,12369,"Group TAC, Funimation, Toshiba Entertainment, Happinet Pictures, Studio Live, Hakuhodo DY Music & Pictures"
3407,Blassreiter,TV,24,23,FINISHED,"Action, Mecha, Sci-Fi",63,13833,"GONZO, Funimation, Nitroplus, SKY Perfect Well Think, GDH, Toei Video"
154037,BLEACH: memories in the rain,SPECIAL,1,29,FINISHED,"Action, Drama, Supernatural",69,8885,Studio Pierrot
130183,Boku no Hero Academia: Training of the Dead,OVA,1,25,FINISHED,"Action, Adventure, Comedy, Supernatural",68,35475,"bones, Techno Sound, Toho, 10GAUGE, Toho Music"
20780,The Kawai Complex Guide to Manors and Hostel Behavior: First Time,SPECIAL,1,24,FINISHED,"Comedy, Romance, Slice of Life",74,13226,Brain's Base
20533,Buddy Complex,TV,13,24,FINISHED,"Action, Drama, Mecha, Sci-Fi",67,19277,"Sunrise, Lantis"
20685,Buddy Complex: Into the Skies of Tomorrow,SPECIAL,2,26,FINISHED,"Action, Mecha",69,6178,"Sunrise, Lantis"
3389,BUS GAMER,TV,3,23,FINISHED,Action,56,4467,"Frontier Works, Studio Izena, Sotsu, Anpro"
99366,Chio's School Road,TV,12,24,FINISHED,"Comedy, Slice of Life",71,35738,diomedéa
15199,Code Geass: Akito the Exiled - The Brightness Falls,MOVIE,1,59,FINISHED,"Action, Mecha, Sci-Fi",69,24708,Sunrise
15201,Code Geass: Akito the Exiled - Memories of Hatred,MOVIE,1,59,FINISHED,"Action, Mecha, Sci-Fi",69,22894,Sunrise
21178,Code Geass: Akito the Exiled - To Beloved Ones,MOVIE,1,59,FINISHED,"Action, Mecha, Sci-Fi",68,21408,Sunrise
20856,D-Frag! OVA,OVA,1,24,FINISHED,Comedy,71,15602,
14893,"So, I Can't Play H?",OVA,1,24,FINISHED,"Comedy, Ecchi, Romance",62,16044,feel.
13837,Case Closed Magic File 6: Fantasista Flower,OVA,1,25,FINISHED,"Mystery, Romance, Slice of Life, Sports",69,2464,"Shogakukan-Shueisha Productions, Toho, TMS Entertainment"
8331,Case Closed Magic File 4: Osaka Okonomiyaki Odyssey,OVA,1,25,FINISHED,Mystery,71,2721,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha"
10531,Case Closed Magic File 5: Niigata - Tokyo Omiyage Capriccio,OVA,1,25,FINISHED,Mystery,68,2482,"Shogakukan-Shueisha Productions, Tokyo Movie Shinsha, Toho"
1368,Meitantei Conan: Kieta Daiya wo Oe! Conan & Heiji vs Kid!,OVA,1,23,FINISHED,Mystery,69,3634,"TMS Entertainment, Shogakukan, Tokyo Movie"
6198,Case Closed: High School Girl Detective Sonoko Suzuki's Case Files,OVA,1,25,FINISHED,Mystery,68,3131,Tokyo Movie
6438,Case Closed: The Stranger in 10 Years...,OVA,1,30,FINISHED,"Adventure, Comedy, Mystery",75,4252,"TMS Entertainment, Shogakukan"
8609,Case Closed: Kid in Trap Island,OVA,1,24,FINISHED,"Adventure, Comedy, Mystery",73,3942,"TMS Entertainment, Shogakukan"
13839,Case Closed: The Miracle of Excalibur,OVA,1,29,FINISHED,"Mystery, Slice of Life, Sports",65,3047,"TMS Entertainment, Shogakukan"
10766,Detective Conan vs. Wooo,ONA,2,6,FINISHED,"Adventure, Comedy, Mystery",55,1679,TMS Entertainment
20859,Case Closed: The Fugitive Kogorou Mouri,ONA,1,22,FINISHED,"Adventure, Comedy, Mystery",66,2260,TMS Entertainment
1726,Devil May Cry,TV,12,24,FINISHED,"Action, Fantasy",66,55621,"MADHOUSE, ADV Films, Funimation, Media Factory, Toshiba Entertainment"
3031,Digimon Frontier: Island of Lost Digimon,MOVIE,1,40,FINISHED,"Adventure, Comedy, Drama, Fantasy, Sci-Fi",64,5128,Toei Animation
3032,Digimon Tamers: Battle of Adventurers,MOVIE,1,50,FINISHED,"Action, Adventure, Drama, Sci-Fi",65,5629,
5593,Dogs: Bullets & Carnage,OVA,4,15,FINISHED,Action,67,8802,David Production
11359,Dragon Ball Z Kai: Peace for the Future! The Spirit of Goku is Forever,SPECIAL,1,23,FINISHED,"Action, Comedy",73,14395,"Toei Animation, Funimation"
502,Dragon Ball: Curse of the Blood Rubies,MOVIE,1,50,FINISHED,"Action, Adventure, Comedy",63,16314,"Toei Animation, Funimation, Shueisha, Selecta Visión"
891,Dragon Ball: Sleeping Princess in Devil's Castle,MOVIE,1,45,FINISHED,"Action, Adventure, Comedy, Supernatural",63,14486,"Toei Animation, Funimation"
892,Dragon Ball: Mystical Adventure,MOVIE,1,45,FINISHED,"Action, Adventure, Comedy, Sci-Fi",64,13588,"Toei Animation, Funimation"
893,Dragon Ball: The Path to Power,MOVIE,1,74,FINISHED,"Action, Adventure, Comedy, Sci-Fi",68,14516,"Toei Animation, Funimation"
133898,Dragon Ball Super: SUPER HERO,MOVIE,1,99,FINISHED,"Action, Adventure, Fantasy, Sci-Fi",76,47324,"Toei Animation, Shueisha, Toei, Graphinica, Bandai Namco Entertainment, Fuji TV, BANDAI SPIRITS, Bandai"
897,Dragon Ball Z: Lord Slug,MOVIE,1,52,FINISHED,"Action, Adventure, Sci-Fi",61,28451,"Toei Animation, Funimation"
898,Dragon Ball Z: Cooler's Revenge,MOVIE,1,48,FINISHED,"Action, Adventure, Sci-Fi",68,35614,"Toei Animation, Funimation"
899,Dragon Ball Z: The Return of Cooler,MOVIE,1,45,FINISHED,"Action, Adventure, Sci-Fi",64,31475,"Toei Animation, Funimation"
903,Dragon Ball Z: Broly - Second Coming,MOVIE,1,50,FINISHED,"Action, Adventure, Sci-Fi",64,33479,"Toei Animation, Funimation"
904,Dragon Ball Z: Bio-Broly,MOVIE,1,50,FINISHED,"Action, Adventure, Sci-Fi",52,31065,"Toei Animation, Funimation"
905,Dragon Ball Z: Fusion Reborn,MOVIE,1,55,FINISHED,"Action, Adventure, Sci-Fi",74,39254,"Toei Animation, Funimation, Studio Take Off"
906,Dragon Ball Z: Wrath of the Dragon,MOVIE,1,51,FINISHED,"Action, Adventure, Sci-Fi",71,33863,"Toei Animation, Funimation"
20778,Dragon Ball Z: Resurrection 'F',MOVIE,1,107,FINISHED,"Action, Adventure, Comedy, Sci-Fi",66,56013,"Toei Animation, Funimation, Manga Entertainment"
984,Dragon Ball Z: Plan to Destroy the Saiyans,OVA,2,30,FINISHED,"Adventure, Comedy, Sci-Fi",61,11191,"Toei Animation, Bandai"
2795,Dragonaut -THE RESONANCE-,TV,25,25,FINISHED,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",61,12265,"GONZO, Funimation, NAS, GDH, Konami"
5072,Dragonaut: The Resonance Special,SPECIAL,1,23,FINISHED,"Action, Mecha, Romance, Sci-Fi",61,1827,"GONZO, Funimation"
21721,Flying Witch Petit,ONA,9,2,FINISHED,Comedy,57,4587,J.C.STAFF
1623,G-on Riders,TV,13,24,FINISHED,"Comedy, Drama, Ecchi, Sci-Fi",55,1767,"Shaft, TNK"
145503,G-on Riders: Andro Hakusho,OVA,1,24,FINISHED,"Comedy, Ecchi, Sci-Fi",48,313,"TNK, Shaft"
21390,The Asterisk War 2,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Fantasy, Romance, Sci-Fi",67,96781,"A-1 Pictures, flying DOG, Aniplex, Movic, Animax"
3519,Mr. Stain on Junk Alley,TV_SHORT,13,7,FINISHED,Comedy,53,908,Funimation
21042,Garakowa -Restore the World-,MOVIE,1,67,FINISHED,"Drama, Mahou Shoujo, Mystery, Sci-Fi",63,10198,"A-1 Pictures, Pony Canyon"
20866,Brynhildr in the Darkness OVA,OVA,1,20,FINISHED,"Drama, Mystery, Sci-Fi",61,10477,Arms
1761,Golgo 13: Queen Bee,OVA,1,57,FINISHED,"Action, Adventure, Drama",64,3411,"Tezuka Productions, Shogakukan, Filmlink International"
297,Grenadier: The Beautiful Warrior,TV,12,25,FINISHED,"Action, Adventure, Comedy, Ecchi",62,9495,"Group TAC, Shouchiku, Kadokawa Shoten, Media Blasters, Toshiba Entertainment, Studio Live"
21599,Grimgar of Fantasy and Ash OVA 2.5,SPECIAL,1,12,FINISHED,"Action, Adventure, Fantasy",63,16274,A-1 Pictures
99483,Hakata Tonkotsu Ramens,TV,12,24,FINISHED,"Action, Mystery",71,40776,Satelight
20881,Heavy Object,TV,24,24,FINISHED,"Action, Comedy, Mecha, Sci-Fi",68,35034,"J.C.STAFF, Magic Capsule"
9362,Samurai Girls Specials,SPECIAL,6,3,FINISHED,"Action, Comedy, Ecchi, Romance",62,5241,"Arms, Sentai Filmworks, Hobby Japan"
3270,IGPX,TV,13,23,FINISHED,"Drama, Mecha, Sci-Fi, Sports",66,4720,"Production I.G, Bandai Entertainment, Bee Train"
20952,Alice in Borderland,OVA,3,23,FINISHED,"Action, Horror, Psychological, Supernatural",69,22738,"SILVER LINK., CONNECT, Sentai Filmworks"
1230,Innocent Venus,TV,12,23,FINISHED,"Adventure, Drama, Mecha, Sci-Fi",62,4474,"Bandai Visual, ADV Films, Brain's Base"
6875,Iron Man,TV,12,24,FINISHED,"Action, Drama, Mecha",54,5880,"MADHOUSE, Marvel Entertainment, Sony Pictures Entertainment"
15847,Iron Man: Rise of Technovore,OVA,1,88,FINISHED,"Action, Mecha",56,2285,"MADHOUSE, Marvel Entertainment, Sony Pictures Entertainment"
127090,Harem in the Labyrinth of Another World,TV,12,24,FINISHED,"Drama, Ecchi, Fantasy, Romance",63,70798,"Passione, KADOKAWA, Crunchyroll, Docomo Anime Store, AT-X, Shufunotomo, Movic, Kadokawa Media House"
116867,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense. Season 2",TV,12,24,FINISHED,"Action, Adventure, Comedy, Fantasy, Slice of Life",71,78803,"KADOKAWA, SILVER LINK., Sammy, Docomo Anime Store, AT-X, ABC Animation, D-techno, MAGES."
2772,Hero Tales,TV,26,24,FINISHED,"Action, Fantasy",62,4650,"Square Enix, Genco, Studio Flag, Funimation"
101695,Blood Blockade Battlefront & Beyond OVA,OVA,1,24,FINISHED,"Action, Comedy, Supernatural",70,11068,bones
21640,Blood Blockade Battlefront: King of Kings Restaurant Fit for a King,OVA,1,25,FINISHED,"Action, Comedy, Supernatural",71,13494,bones
96,Mobile Fighter G Gundam,TV,49,24,FINISHED,"Action, Adventure, Drama, Mecha, Romance",74,16917,"Sunrise, TV Asahi, Bandai Entertainment"
18045,"Love, Election and Chocolate OVA",SPECIAL,1,23,FINISHED,"Drama, Romance",65,10476,"Aniplex, AIC Build"
98385,After the Rain,TV,12,23,FINISHED,"Drama, Romance, Slice of Life",73,90455,"WIT STUDIO, Dentsu, Aniplex, Fuji TV, Sentai Filmworks"
9333,Coicent,OVA,1,25,FINISHED,"Comedy, Romance",57,2354,"Sunrise, Sentai Filmworks, Hakuhodo DY Music & Pictures"
21674,Luger Code 1951,ONA,1,26,FINISHED,"Action, Fantasy",59,5004,Studio DEEN
